21010512	tue	0	1	0	0	0	0	0
23010018	mon	0	0	12	4	17	0	0
23010029	mon	5	4	0	0	17	0	0
23020018	mon	8	8	1	0	17	0	0
23020029	mon	4	4	0	0	17	0	0
23120018	tue	0	1	0	2	0	5	6
23120029	tue	1	1	0	3	6	0	7
21010514	wed	0	1	2	0	0	0	0
21110514	tue	1	1	0	0	0	4	0
23010118	mon	0	0	12	0	0	0	1
23010129	mon	2	4	0	4	17	0	4
23020118	mon	0	0	0	4	4	0	2
23020129	mon	0	12	12	17	0	0	17
21010514	tue	0	1	0	0	0	0	0
21010480	wed	0	0	0	0	0	10	0
21010512	mon	0	0	12	4	17	0	0
21010514	mon	0	0	0	0	4	0	0
21011324	mon	0	0	0	0	12	10	0
21011324	tue	0	1	1	0	1	0	0
21011324	wed	0	0	0	0	0	10	0
